HoleID,From_m,To_m,Au_ppm,Lithology,QAQC_Flag
KW005,55,56,0.176,Graphitic Phyllite,OK
KW005,56,57,0.146,Graphitic Phyllite,OK
KW005,57,58,0.13,Graphitic Phyllite,OK
KW005,58,59,0.087,Graphitic Phyllite,OK
KW005,59,60,0.106,Graphitic Phyllite,OK
KW005,60,61,0.236,Graphitic Phyllite,OK
KW005,61,62,0.203,Graphitic Phyllite,OK
KW005,62,63,0.083,Graphitic Phyllite,OK
KW005,63,64,0.159,Graphitic Phyllite,OK
KW005,64,65,0.235,Graphitic Phyllite,OK
KW005,65,66,0.055,Graphitic Phyllite,OK
KW005,66,67,0.208,Graphitic Phyllite,OK
KW005,67,68,0.117,Greywacke,OK
KW005,68,69,0.017,Greywacke,OK
KW005,69,70,0.031,Greywacke,OK
KW005,70,71,0.044,Greywacke,OK
KW005,71,72,0.057,Greywacke,OK
KW005,72,73,0.022,Greywacke,OK
KW005,73,74,0.01,Greywacke,OK
KW005,74,75,0.075,Greywacke,OK
KW005,75,76,0.027,Greywacke,OK
KW005,76,77,0.07,Greywacke,OK
KW005,77,78,0.013,Greywacke,OK
KW005,78,79,0.052,Greywacke,OK
KW005,79,80,0.061,Greywacke,OK
KW005,80,81,0.004,Greywacke,OK
KW005,81,82,0.033,Greywacke,OK
KW005,82,83,0.012,Greywacke,OK
KW005,83,84,0.005,Phyllite,OK
KW005,84,85,0.368,Phyllite,OK
KW005,85,86,0.031,Phyllite,OK
KW005,86,87,0.133,Phyllite,OK
KW005,87,88,0.024,Phyllite,OK
KW005,88,89,0.092,Phyllite,OK
KW005,89,90,0.114,Phyllite,OK
KW005,90,91,0.482,Phyllite,OK
KW005,91,92,4.395,Phyllite,HIGH_OUTLIER
KW005,92,93,0.607,Quartz-Carbonate Vein,OK
KW005,93,94,0.388,Greywacke,OK
KW005,94,95,0.901,Greywacke,OK
KW005,95,96,0.016,Greywacke,OK
KW005,96,97,0.006,Greywacke,OK
KW005,97,98,0.108,Greywacke,OK
KW005,98,99,0.068,Greywacke,OK
KW005,99,100,0.148,Greywacke,OK
KW005,100,101,0.852,Greywacke,OK
KW005,101,102,1.013,Greywacke,OK
KW005,102,103,1.798,Quartz-Carbonate Vein,OK
KW005,103,104,0.569,Greywacke,OK
KW005,104,105,0.591,Greywacke,OK
KW005,105,106,0.014,Greywacke,OK
KW005,106,107,0.135,Greywacke,OK
KW005,107,108,0.088,Greywacke,OK
KW005,108,109,0.059,Greywacke,OK
KW005,109,110,0.036,Greywacke,OK
KW005,110,111,0.168,Greywacke,OK
KW006,0,1,0.04,Saprolite,OK
KW006,1,2,0.136,Saprolite,OK
KW006,2,3,0.046,Saprolite,OK
KW006,3,4,0.038,Saprolite,OK
KW006,4,5,0.05,Saprolite,OK
KW006,5,6,0.029,Saprolite,OK
KW006,6,7,0.11,Saprolite,OK
KW006,7,8,0.056,Saprolite,OK
KW006,8,9,0.021,Saprolite,OK
KW006,9,10,0.184,Saprolite,OK
KW006,10,11,0.039,Saprolite,OK
KW006,11,12,0.063,Saprolite,OK
KW006,12,13,0.19,Saprolite,OK
KW006,13,14,0.078,Saprolite,OK
KW006,14,15,0.01,Saprolite,OK
KW006,15,16,0.225,Saprolite,OK
KW006,16,17,0.079,Saprolite,OK
KW006,17,18,0.033,Saprolite,OK
KW006,18,19,0.012,Saprolite,OK
KW006,19,20,0.126,Saprolite,OK
KW006,20,21,0.077,Saprolite,OK
KW006,21,22,0.061,Saprolite,OK
KW006,22,23,0.167,Graphitic Phyllite,OK
KW006,23,24,0.174,Graphitic Phyllite,OK
KW006,24,25,0.114,Graphitic Phyllite,OK
KW006,25,26,0.09,Graphitic Phyllite,OK
KW006,26,27,0.247,Graphitic Phyllite,OK
KW006,27,28,0.09,Graphitic Phyllite,OK
KW006,28,29,0.157,Graphitic Phyllite,OK
KW006,29,30,0.113,Graphitic Phyllite,OK
KW006,30,31,0.2,Graphitic Phyllite,OK
KW006,31,32,0.183,Graphitic Phyllite,OK
KW006,32,33,0.28,Graphitic Phyllite,OK
KW006,33,34,0.11,Graphitic Phyllite,OK
KW006,34,35,0.128,Graphitic Phyllite,OK
KW006,35,36,0.403,Graphitic Phyllite,OK
KW006,36,37,0.586,Graphitic Phyllite,OK
KW006,37,38,3.381,Quartz-Carbonate Vein,HIGH_OUTLIER
KW006,38,39,1.359,Graphitic Phyllite,OK
KW006,39,40,0.42,Graphitic Phyllite,OK
KW006,40,41,0.253,Graphitic Phyllite,OK
KW006,41,42,0.338,Graphitic Phyllite,OK
KW006,42,43,0.192,Graphitic Phyllite,OK
KW006,43,44,0.463,Graphitic Phyllite,OK
KW006,44,45,0.094,Graphitic Phyllite,OK
KW006,45,46,0.071,Graphitic Phyllite,OK
KW006,46,47,0.052,Graphitic Phyllite,OK
KW006,47,48,0.368,Graphitic Phyllite,OK
KW006,48,49,1.265,Graphitic Phyllite,OK
KW006,49,50,0.769,Graphitic Phyllite,OK
KW006,50,51,3.128,Quartz-Carbonate Vein,HIGH_OUTLIER
KW006,51,52,0.364,Graphitic Phyllite,OK
KW006,52,53,4.432,Graphitic Phyllite,HIGH_OUTLIER
KW006,53,54,0.162,Graphitic Phyllite,OK
KW006,54,55,0.16,Graphitic Phyllite,OK
KW006,55,56,1.33,Graphitic Phyllite,OK
KW006,56,57,1.12,Graphitic Phyllite,OK
KW006,57,58,2.99,Quartz-Carbonate Vein,HIGH_OUTLIER
KW006,58,59,1.328,Quartz-Carbonate Vein,OK
KW006,59,60,1.113,Graphitic Phyllite,OK
KW006,60,61,2.987,Graphitic Phyllite,HIGH_OUTLIER
KW006,61,62,0.336,Graphitic Phyllite,OK
KW006,62,63,0.39,Graphitic Phyllite,OK
KW006,63,64,0.11,Graphitic Phyllite,OK
KW006,64,65,0.083,Graphitic Phyllite,OK
KW006,65,66,0.139,Graphitic Phyllite,OK
KW006,66,67,0.155,Graphitic Phyllite,OK
KW006,67,68,0.289,Graphitic Phyllite,OK
KW006,68,69,0.054,Graphitic Phyllite,OK
KW006,69,70,0.376,Graphitic Phyllite,OK
KW006,70,71,0.136,Graphitic Phyllite,OK
KW006,71,72,0.116,Graphitic Phyllite,OK
KW006,72,73,0.082,Graphitic Phyllite,OK
KW006,73,74,0.056,Graphitic Phyllite,OK
KW006,74,75,0.246,Graphitic Phyllite,OK
KW006,75,76,0.034,Felsic Volcanic,OK
KW006,76,77,0.034,Felsic Volcanic,OK
KW006,77,78,0.107,Felsic Volcanic,OK
KW006,78,79,0.048,Felsic Volcanic,OK
KW006,79,80,0.02,Felsic Volcanic,OK
KW006,80,81,0.048,Felsic Volcanic,OK
KW006,81,82,0.012,Felsic Volcanic,OK
KW006,82,83,0.016,Felsic Volcanic,OK
KW006,83,84,0.055,Felsic Volcanic,OK
KW006,84,85,0.043,Felsic Volcanic,OK
KW006,85,86,0.197,Felsic Volcanic,OK
KW006,86,87,0.036,Felsic Volcanic,OK
KW006,87,88,0.07,Felsic Volcanic,OK
KW006,88,89,0.08,Felsic Volcanic,OK
KW006,89,90,0.001,Felsic Volcanic,OK
KW006,90,91,0.087,Felsic Volcanic,OK
KW006,91,92,0.016,Felsic Volcanic,OK
KW006,92,93,0.26,Felsic Volcanic,OK
KW006,93,94,0.013,Felsic Volcanic,OK
KW006,94,95,0.043,Felsic Volcanic,OK
KW006,95,96,0.007,Felsic Volcanic,OK
KW006,96,97,0.461,Felsic Volcanic,OK
KW006,97,98,0.056,Felsic Volcanic,OK
KW006,98,99,0.072,Felsic Volcanic,OK
KW006,99,100,0.006,Felsic Volcanic,OK
KW006,100,101,0.111,Felsic Volcanic,OK
KW006,101,102,0.019,Felsic Volcanic,OK
KW006,102,103,0.183,Felsic Volcanic,OK
KW006,103,104,0.018,Felsic Volcanic,OK
KW006,104,105,0.017,Felsic Volcanic,OK
KW006,105,106,0.003,Felsic Volcanic,OK
KW006,106,107,0.051,Felsic Volcanic,OK
KW006,107,108,0.067,Felsic Volcanic,OK
KW006,108,109,0.005,Felsic Volcanic,OK
KW006,109,110,0.12,Felsic Volcanic,OK
KW006,110,111,0.048,Felsic Volcanic,OK
KW006,111,112,0.059,Felsic Volcanic,OK
KW006,112,113,0.046,Felsic Volcanic,OK
KW006,113,114,0.041,Felsic Volcanic,OK
KW006,114,115,0.066,Felsic Volcanic,OK
KW006,115,116,0.013,Felsic Volcanic,OK
KW006,116,117,0.016,Felsic Volcanic,OK
KW006,117,118,0.158,Mafic Volcanic,OK
KW006,118,119,0.234,Mafic Volcanic,OK
KW006,119,120,0.037,Mafic Volcanic,OK
KW006,120,121,0.025,Mafic Volcanic,OK
KW006,121,122,0.083,Mafic Volcanic,OK
KW006,122,123,0.042,Mafic Volcanic,OK
KW006,123,124,0.002,Mafic Volcanic,OK
KW006,124,125,0.014,Mafic Volcanic,OK
KW006,125,126,0.101,Mafic Volcanic,OK
KW006,126,127,0.086,Mafic Volcanic,OK
KW006,127,128,0.002,Mafic Volcanic,OK
KW006,128,129,0.02,Mafic Volcanic,OK
KW006,129,130,0.021,Mafic Volcanic,OK
KW006,130,131,0.089,Mafic Volcanic,OK
KW006,131,132,0.002,Mafic Volcanic,OK
KW006,132,133,0.009,Mafic Volcanic,OK
KW006,133,134,0.129,Mafic Volcanic,OK
KW006,134,135,0.016,Mafic Volcanic,OK
KW006,135,136,0.085,Mafic Volcanic,OK
KW006,136,137,0.022,Mafic Volcanic,OK
KW006,137,138,0.008,Mafic Volcanic,OK
KW006,138,139,0.022,Mafic Volcanic,OK
KW006,139,140,0.102,Phyllite,OK
KW006,140,141,0.155,Phyllite,OK
KW006,141,142,0.142,Phyllite,OK
KW006,142,143,0.04,Phyllite,OK
KW006,143,144,0.088,Phyllite,OK
KW006,144,145,0.018,Phyllite,OK
KW006,145,146,0.028,Phyllite,OK
KW006,146,147,0.181,Phyllite,OK
KW006,147,148,0.842,Phyllite,OK
KW006,148,149,1.005,Phyllite,OK
KW006,149,150,0.919,Quartz-Carbonate Vein,OK
KW006,150,151,1.528,Phyllite,OK
KW006,151,152,0.703,Phyllite,OK
KW006,152,153,0.136,Phyllite,OK
KW006,153,154,0.033,Phyllite,OK
KW006,154,155,0.024,Phyllite,OK
KW006,155,156,2.01,Phyllite,HIGH_OUTLIER
KW006,156,157,0.234,Phyllite,OK
KW006,157,158,4.579,Quartz-Carbonate Vein,HIGH_OUTLIER
KW006,158,159,0.298,Phyllite,OK
KW006,159,160,1.915,Phyllite,OK
KW006,160,161,0.046,Phyllite,OK
KW006,161,162,0.175,Phyllite,OK
KW006,162,163,0.927,Phyllite,OK
KW006,163,164,2.314,Quartz-Carbonate Vein,HIGH_OUTLIER
KW006,164,165,0.546,Phyllite,OK
KW006,165,166,1.058,Phyllite,OK
KW006,166,167,0.162,Phyllite,OK
KW006,167,168,0.053,Phyllite,OK
KW006,168,169,0.18,Phyllite,OK
KW006,169,170,0.129,Phyllite,OK
KW006,170,171,0.044,Phyllite,OK
KW006,171,172,0.002,Phyllite,OK
KW006,172,173,0.025,Phyllite,OK
KW006,173,174,0.062,Phyllite,OK
KW006,174,175,0.08,Phyllite,OK
KW006,175,176,0.024,Phyllite,OK
KW006,176,177,0.012,Phyllite,OK
KW006,177,178,0.144,Phyllite,OK
KW006,178,179,0.333,Phyllite,OK
KW006,179,180,0.06,Phyllite,OK
KW006,180,181,0.015,Phyllite,OK
KW006,181,182,0.025,Phyllite,OK
KW006,182,183,0.001,Phyllite,OK
KW006,183,184,0.197,Phyllite,OK
KW006,184,185,0.01,Phyllite,OK
KW006,185,186,0.069,Phyllite,OK
KW006,186,187,0.026,Phyllite,OK
KW006,187,188,0.065,Phyllite,OK
KW006,188,189,0.084,Phyllite,OK
KW006,189,190,0.142,Phyllite,OK
KW006,190,191,0.957,Phyllite,OK
KW006,191,192,1.592,Phyllite,OK
KW006,192,193,9.475,Quartz-Carbonate Vein,HIGH_OUTLIER
KW007,0,1,0.015,Saprolite,OK
KW007,1,2,0.197,Saprolite,OK
KW007,2,3,0.043,Saprolite,OK
KW007,3,4,0.039,Saprolite,OK
KW007,4,5,0.059,Saprolite,OK
KW007,5,6,0.004,Saprolite,OK
KW007,6,7,0.015,Saprolite,OK
KW007,7,8,0.107,Saprolite,OK
KW007,8,9,0.007,Saprolite,OK
KW007,9,10,0.074,Saprolite,OK
KW007,10,11,1.627,Saprolite,OK
KW007,11,12,0.521,Saprolite,OK
KW007,12,13,0.811,Quartz-Carbonate Vein,OK
KW007,13,14,0.419,Graphitic Phyllite,OK
KW007,14,15,0.311,Graphitic Phyllite,OK
KW007,15,16,0.084,Graphitic Phyllite,OK
KW007,16,17,0.282,Graphitic Phyllite,OK
KW007,17,18,0.085,Graphitic Phyllite,OK
KW007,18,19,0.728,Graphitic Phyllite,OK
KW007,19,20,0.202,Graphitic Phyllite,OK
KW007,20,21,0.168,Graphitic Phyllite,OK
KW007,21,22,0.09,Graphitic Phyllite,OK
KW007,22,23,0.228,Graphitic Phyllite,OK
KW007,23,24,0.106,Graphitic Phyllite,OK
KW007,24,25,0.161,Graphitic Phyllite,OK
KW007,25,26,0.697,Graphitic Phyllite,OK
KW007,26,27,0.142,Graphitic Phyllite,OK
KW007,27,28,0.299,Graphitic Phyllite,OK
KW007,28,29,0.098,Graphitic Phyllite,OK
KW007,29,30,0.147,Graphitic Phyllite,OK
KW007,30,31,0.434,Graphitic Phyllite,OK
KW007,31,32,0.103,Graphitic Phyllite,OK
KW007,32,33,0.445,Graphitic Phyllite,OK
KW007,33,34,0.229,Graphitic Phyllite,OK
KW007,34,35,0.107,Graphitic Phyllite,OK
KW007,35,36,0.219,Graphitic Phyllite,OK
KW007,36,37,0.269,Graphitic Phyllite,OK
KW007,37,38,0.218,Graphitic Phyllite,OK
KW007,38,39,0.058,Graphitic Phyllite,OK
KW007,39,40,0.097,Graphitic Phyllite,OK
KW007,40,41,0.129,Graphitic Phyllite,OK
KW007,41,42,0.143,Graphitic Phyllite,OK
KW007,42,43,0.218,Graphitic Phyllite,OK
KW007,43,44,0.167,Graphitic Phyllite,OK
KW007,44,45,0.067,Graphitic Phyllite,OK
KW007,45,46,0.188,Graphitic Phyllite,OK
KW007,46,47,0.216,Graphitic Phyllite,OK
KW007,47,48,0.21,Graphitic Phyllite,OK
KW007,48,49,0.287,Graphitic Phyllite,OK
KW007,49,50,0.247,Graphitic Phyllite,OK
KW007,50,51,0.198,Graphitic Phyllite,OK
KW007,51,52,0.144,Graphitic Phyllite,OK
KW007,52,53,0.055,Graphitic Phyllite,OK
KW007,53,54,0.02,Mafic Volcanic,OK
KW007,54,55,0.352,Mafic Volcanic,OK
KW007,55,56,0.231,Mafic Volcanic,OK
KW007,56,57,0.003,Mafic Volcanic,OK
KW007,57,58,0.098,Mafic Volcanic,OK
KW007,58,59,0.207,Mafic Volcanic,OK
KW007,59,60,0.016,Mafic Volcanic,OK
KW007,60,61,0.067,Mafic Volcanic,OK
KW007,61,62,0.198,Mafic Volcanic,OK
KW007,62,63,0.003,Mafic Volcanic,OK
KW007,63,64,0.096,Mafic Volcanic,OK
KW007,64,65,0.028,Mafic Volcanic,OK
KW007,65,66,0.207,Mafic Volcanic,OK
KW007,66,67,0.283,Mafic Volcanic,OK
KW007,67,68,0.231,Mafic Volcanic,OK
KW007,68,69,0.051,Mafic Volcanic,OK
KW007,69,70,0.158,Mafic Volcanic,OK
KW007,70,71,0.149,Mafic Volcanic,OK
KW007,71,72,0.031,Mafic Volcanic,OK
KW007,72,73,0.141,Mafic Volcanic,OK
KW007,73,74,0.003,Mafic Volcanic,OK
KW007,74,75,0.073,Mafic Volcanic,OK
KW007,75,76,0.021,Mafic Volcanic,OK
KW007,76,77,0.01,Mafic Volcanic,OK
KW007,77,78,0.006,Mafic Volcanic,OK
KW007,78,79,0.095,Greywacke,OK
KW007,79,80,0.033,Greywacke,OK
KW007,80,81,0.103,Greywacke,OK
KW007,81,82,0.005,Greywacke,OK
KW007,82,83,0.03,Greywacke,OK
KW007,83,84,0.062,Greywacke,OK
KW007,84,85,0.125,Greywacke,OK
KW007,85,86,0.031,Greywacke,OK
KW007,86,87,0.079,Greywacke,OK
KW007,87,88,0.174,Greywacke,OK
KW007,88,89,0.077,Greywacke,OK
KW007,89,90,0.021,Greywacke,OK
KW007,90,91,0.002,Greywacke,OK
KW007,91,92,0.163,Greywacke,OK
KW007,92,93,0.002,Greywacke,OK
KW007,93,94,0.166,Greywacke,OK
KW007,94,95,0.06,Greywacke,OK
KW007,95,96,0.224,Greywacke,OK
KW007,96,97,0.128,Greywacke,OK
KW007,97,98,0.495,Greywacke,OK
KW007,98,99,0.035,Greywacke,OK
KW007,99,100,0.117,Greywacke,OK
KW007,100,101,0.041,Greywacke,OK
KW007,101,102,0.052,Greywacke,OK
KW007,102,103,0.079,Greywacke,OK
KW007,103,104,0.166,Greywacke,OK
KW007,104,105,0.331,Greywacke,OK
KW007,105,106,0.117,Greywacke,OK
KW007,106,107,0.043,Greywacke,OK
KW007,107,108,0.044,Greywacke,OK
KW007,108,109,0.089,Carbonaceous Shale,OK
KW007,109,110,0.241,Carbonaceous Shale,OK
KW007,110,111,0.125,Carbonaceous Shale,OK
KW007,111,112,0.093,Carbonaceous Shale,OK
KW007,112,113,0.082,Carbonaceous Shale,OK
KW007,113,114,0.08,Carbonaceous Shale,OK
KW007,114,115,0.047,Carbonaceous Shale,OK
KW007,115,116,0.073,Carbonaceous Shale,OK
KW007,116,117,0.079,Carbonaceous Shale,OK
KW007,117,118,0.226,Carbonaceous Shale,OK
KW007,118,119,0.136,Carbonaceous Shale,OK
KW007,119,120,0.091,Carbonaceous Shale,OK
KW007,120,121,0.6,Carbonaceous Shale,OK
KW007,121,122,0.101,Carbonaceous Shale,OK
KW007,122,123,0.302,Carbonaceous Shale,OK
KW007,123,124,0.397,Carbonaceous Shale,OK
KW007,124,125,0.058,Carbonaceous Shale,OK
KW007,125,126,0.157,Carbonaceous Shale,OK
KW007,126,127,0.11,Carbonaceous Shale,OK
KW007,127,128,0.105,Carbonaceous Shale,OK
KW007,128,129,0.209,Carbonaceous Shale,OK
KW007,129,130,0.103,Carbonaceous Shale,OK
KW007,130,131,0.111,Carbonaceous Shale,OK
KW007,131,132,0.136,Carbonaceous Shale,OK
KW007,132,133,0.12,Carbonaceous Shale,OK
KW007,133,134,0.074,Carbonaceous Shale,OK
KW007,134,135,0.242,Carbonaceous Shale,OK
KW007,135,136,0.281,Carbonaceous Shale,OK
KW007,136,137,0.184,Carbonaceous Shale,OK
KW007,137,138,0.12,Carbonaceous Shale,OK
KW007,138,139,0.098,Carbonaceous Shale,OK
KW007,139,140,0.489,Phyllite,OK
KW007,140,141,4.166,Phyllite,HIGH_OUTLIER
KW007,141,142,5.294,Quartz-Carbonate Vein,HIGH_OUTLIER
KW007,142,143,0.444,Phyllite,OK
KW007,143,144,0.898,Phyllite,OK
KW007,144,145,0.168,Phyllite,OK
KW007,145,146,0.025,Phyllite,OK
KW008,0,1,0.011,Saprolite,OK
KW008,1,2,0.176,Saprolite,OK
KW008,2,3,0.249,Saprolite,OK
KW008,3,4,0.159,Saprolite,OK
KW008,4,5,0.133,Saprolite,OK
KW008,5,6,0.085,Saprolite,OK
KW008,6,7,0.064,Saprolite,OK
KW008,7,8,0.007,Saprolite,OK
KW008,8,9,0.042,Saprolite,OK
KW008,9,10,0.037,Saprolite,OK
KW008,10,11,0.024,Saprolite,OK
KW008,11,12,0.103,Saprolite,OK
KW008,12,13,0.055,Saprolite,OK
KW008,13,14,0.007,Saprolite,OK
KW008,14,15,0.02,Saprolite,OK
KW008,15,16,0.092,Saprolite,OK
KW008,16,17,0.006,Saprolite,OK
KW008,17,18,0.152,Saprolite,OK
KW008,18,19,0.055,Saprolite,OK
KW008,19,20,0.052,Saprolite,OK
KW008,20,21,0.072,Saprolite,OK
KW008,21,22,0.139,Saprolite,OK
KW008,22,23,0.034,Saprolite,OK
KW008,23,24,0.091,Saprolite,OK
KW008,24,25,0.067,Greywacke,OK
KW008,25,26,0.025,Greywacke,OK
KW008,26,27,0.169,Greywacke,OK
KW008,27,28,0.128,Greywacke,OK
KW008,28,29,0.086,Greywacke,OK
KW008,29,30,0.152,Greywacke,OK
KW008,30,31,0.162,Greywacke,OK
KW008,31,32,0.099,Greywacke,OK
KW008,32,33,0.145,Greywacke,OK
KW008,33,34,0.096,Greywacke,OK
KW008,34,35,0.091,Greywacke,OK
KW008,35,36,0.077,Greywacke,OK
KW008,36,37,0.112,Greywacke,OK
KW008,37,38,0.014,Greywacke,OK
KW008,38,39,0.17,Greywacke,OK
KW008,39,40,0.164,Greywacke,OK
KW008,40,41,0.002,Greywacke,OK
KW008,41,42,0.14,Greywacke,OK
KW008,42,43,0.011,Greywacke,OK
KW008,43,44,0.033,Greywacke,OK
KW008,44,45,0.109,Greywacke,OK
KW008,45,46,0.014,Greywacke,OK
KW008,46,47,0.136,Greywacke,OK
KW008,47,48,0.143,Greywacke,OK
KW008,48,49,0.057,Greywacke,OK
KW008,49,50,0.001,Greywacke,OK
KW008,50,51,1.418,Greywacke,OK
KW008,51,52,0.282,Greywacke,OK
KW008,52,53,2.55,Quartz-Carbonate Vein,HIGH_OUTLIER
KW008,53,54,0.852,Greywacke,OK
KW008,54,55,1.355,Greywacke,OK
KW008,55,56,0.062,Greywacke,OK
KW008,56,57,0.311,Greywacke,OK
KW008,57,58,0.645,Phyllite,OK
KW008,58,59,2.979,Quartz-Carbonate Vein,HIGH_OUTLIER
KW008,59,60,0.953,Phyllite,OK
KW008,60,61,2.413,Phyllite,HIGH_OUTLIER
KW008,61,62,0.264,Phyllite,OK
KW008,62,63,0.033,Phyllite,OK
KW008,63,64,0.08,Phyllite,OK
KW008,64,65,0.215,Phyllite,OK
KW008,65,66,0.009,Phyllite,OK
KW008,66,67,0.221,Phyllite,OK
KW008,67,68,0.093,Phyllite,OK
KW008,68,69,0.702,Phyllite,OK
KW008,69,70,0.603,Phyllite,OK
KW008,70,71,1.87,Quartz-Carbonate Vein,OK
KW008,71,72,0.904,Phyllite,OK
KW008,72,73,0.225,Phyllite,OK
KW008,73,74,0.078,Phyllite,OK
KW008,74,75,0.004,Phyllite,OK
KW008,75,76,0.164,Phyllite,OK
KW008,76,77,0.29,Phyllite,OK
KW008,77,78,0.268,Graphitic Phyllite,OK
KW008,78,79,0.187,Graphitic Phyllite,OK
KW008,79,80,0.109,Graphitic Phyllite,OK
KW008,80,81,0.139,Graphitic Phyllite,OK
KW008,81,82,0.044,Graphitic Phyllite,OK
KW008,82,83,0.233,Graphitic Phyllite,OK
KW008,83,84,0.287,Graphitic Phyllite,OK
KW008,84,85,0.054,Graphitic Phyllite,OK
KW008,85,86,0.602,Graphitic Phyllite,OK
KW008,86,87,0.338,Graphitic Phyllite,OK
KW008,87,88,2.169,Quartz-Carbonate Vein,HIGH_OUTLIER
KW008,88,89,1.26,Graphitic Phyllite,OK
KW008,89,90,1.597,Graphitic Phyllite,OK
KW008,90,91,0.294,Graphitic Phyllite,OK
KW008,91,92,0.329,Graphitic Phyllite,OK
KW008,92,93,0.131,Graphitic Phyllite,OK
KW008,93,94,0.075,Graphitic Phyllite,OK
KW008,94,95,0.14,Graphitic Phyllite,OK
KW008,95,96,0.219,Graphitic Phyllite,OK
KW008,96,97,0.072,Graphitic Phyllite,OK
KW008,97,98,0.406,Graphitic Phyllite,OK
KW008,98,99,0.257,Graphitic Phyllite,OK
KW008,99,100,0.133,Graphitic Phyllite,OK
KW008,100,101,0.098,Graphitic Phyllite,OK
KW008,101,102,0.1,Graphitic Phyllite,OK
KW008,102,103,0.157,Graphitic Phyllite,OK
KW008,103,104,0.131,Graphitic Phyllite,OK
KW008,104,105,0.265,Graphitic Phyllite,OK
KW008,105,106,0.122,Graphitic Phyllite,OK
KW008,106,107,1.14,Graphitic Phyllite,OK
KW008,107,108,0.784,Graphitic Phyllite,OK
KW008,108,109,3.102,Quartz-Carbonate Vein,HIGH_OUTLIER
KW008,109,110,0.681,Graphitic Phyllite,OK
KW008,110,111,1.313,Graphitic Phyllite,OK
KW008,111,112,0.231,Graphitic Phyllite,OK
KW008,112,113,0.149,Mafic Volcanic,OK
KW008,113,114,0.115,Mafic Volcanic,OK
KW008,114,115,0.079,Mafic Volcanic,OK
KW008,115,116,0.011,Mafic Volcanic,OK
KW008,116,117,0.003,Mafic Volcanic,OK
KW008,117,118,0.203,Mafic Volcanic,OK
KW008,118,119,0.077,Mafic Volcanic,OK
KW008,119,120,0.127,Mafic Volcanic,OK
KW008,120,121,0.053,Mafic Volcanic,OK
KW008,121,122,0.01,Mafic Volcanic,OK
KW008,122,123,0.011,Mafic Volcanic,OK
KW008,123,124,0.093,Mafic Volcanic,OK
KW008,124,125,0.045,Mafic Volcanic,OK
KW008,125,126,0.018,Mafic Volcanic,OK
KW008,126,127,0.054,Mafic Volcanic,OK
KW008,127,128,0.005,Mafic Volcanic,OK
KW008,128,129,0.07,Mafic Volcanic,OK
KW009,0,1,0.025,Saprolite,OK
KW009,1,2,0.128,Saprolite,OK
KW009,2,3,0.03,Saprolite,OK
KW009,3,4,0.049,Saprolite,OK
KW009,4,5,0.001,Saprolite,OK
KW009,5,6,0.006,Saprolite,OK
KW009,6,7,0.04,Saprolite,OK
KW009,7,8,0.052,Saprolite,OK
KW009,8,9,0.073,Saprolite,OK
KW009,9,10,0.028,Saprolite,OK
KW009,10,11,0.095,Saprolite,OK
KW009,11,12,0.157,Saprolite,OK
KW009,12,13,0.121,Saprolite,OK
KW009,13,14,0.003,Saprolite,OK
KW009,14,15,0.052,Saprolite,OK
KW009,15,16,0.009,Saprolite,OK
KW009,16,17,0.022,Saprolite,OK
KW009,17,18,0.345,Saprolite,OK
KW009,18,19,0.012,Saprolite,OK
KW009,19,20,0.055,Saprolite,OK
KW009,20,21,0.077,Phyllite,OK
KW009,21,22,0.097,Phyllite,OK
KW009,22,23,0.066,Phyllite,OK
KW009,23,24,0.001,Phyllite,OK
KW009,24,25,0.032,Phyllite,OK
KW009,25,26,0.058,Phyllite,OK
KW009,26,27,0.007,Phyllite,OK
KW009,27,28,0.035,Phyllite,OK
KW009,28,29,0.003,Phyllite,OK
KW009,29,30,0.007,Phyllite,OK
KW009,30,31,0.04,Phyllite,OK
KW009,31,32,0.011,Phyllite,OK
KW009,32,33,0.067,Phyllite,OK
KW009,33,34,0.094,Phyllite,OK
KW009,34,35,0.129,Phyllite,OK
KW009,35,36,0.018,Phyllite,OK
KW009,36,37,0.015,Phyllite,OK
KW009,37,38,0.009,Phyllite,OK
KW009,38,39,0.081,Phyllite,OK
KW009,39,40,0.098,Phyllite,OK
KW009,40,41,0.003,Phyllite,OK
KW009,41,42,0.22,Phyllite,OK
KW009,42,43,0.004,Phyllite,OK
KW009,43,44,0.062,Phyllite,OK
KW009,44,45,0.099,Phyllite,OK
KW009,45,46,0.164,Phyllite,OK
KW009,46,47,0.1,Phyllite,OK
KW009,47,48,0.533,Phyllite,OK
KW009,48,49,1.715,Graphitic Phyllite,OK
KW009,49,50,2.74,Quartz-Carbonate Vein,HIGH_OUTLIER
KW009,50,51,1.556,Graphitic Phyllite,OK
KW009,51,52,0.696,Graphitic Phyllite,OK
KW009,52,53,0.331,Graphitic Phyllite,OK
KW009,53,54,0.191,Graphitic Phyllite,OK
KW009,54,55,0.556,Graphitic Phyllite,OK
KW009,55,56,0.12,Graphitic Phyllite,OK
KW009,56,57,0.923,Graphitic Phyllite,OK
KW009,57,58,0.389,Graphitic Phyllite,OK
KW009,58,59,1.637,Quartz-Carbonate Vein,OK
KW009,59,60,1.234,Graphitic Phyllite,OK
KW009,60,61,1.764,Graphitic Phyllite,OK
KW009,61,62,0.889,Graphitic Phyllite,OK
KW009,62,63,0.142,Graphitic Phyllite,OK
